generation,best_fitness,mean_fitness,std_fitness,best_so_far,run
39,18.134846922834953,20.40863241844328,1.2720146702362503,17.274165738677393,3
40,18.900000000000002,20.63579679376969,0.9813439535128742,17.274165738677393,3
41,18.483239697419133,20.87968777777853,0.9784861681795629,17.274165738677393,3
42,18.840967364599088,20.944995801777367,1.0683310105715524,17.274165738677393,3
43,18.57763888346312,20.924647015925714,1.0170482032454973,17.274165738677393,3
44,18.669693845669904,20.90943173793863,0.86872685627079,17.274165738677393,3
45,19.32842712474619,20.763556132494568,0.8851543622616782,17.274165738677393,3
46,18.55758369027902,20.395916067899186,0.9087486743988882,17.274165738677393,3
47,18.50830459735946,20.569570472170476,1.2574120263649224,17.274165738677393,3
48,18.908304597359457,20.74608567417184,1.1929529223619624,17.274165738677393,3
49,18.369535971483266,20.654086537122527,1.1162991106050169,17.274165738677393,3
50,18.162049935181333,20.532213451098063,0.7423241711770232,17.274165738677393,3
51,18.60554700852678,20.773528057671882,1.0666990320772138,17.274165738677393,3
52,20.163818169698587,21.380410876146573,0.7999139672916933,17.274165738677393,3
53,19.79283882771841,20.878040946268857,0.6605899855211765,17.274165738677393,3
54,19.369535971483266,20.804105580616696,0.9514571908616393,17.274165738677393,3
55,18.629705854077837,20.57969006319838,0.8619820021214617,17.274165738677393,3
56,19.7131126469709,20.86897234274873,0.7619626967052997,17.274165738677393,3
57,18.7,20.66880945177878,1.1112679330618187,17.274165738677393,3
58,19.088409872672514,20.892528970423623,0.9545363381094947,17.274165738677393,3
59,19.171779788708136,20.469307071827668,0.9359926211631898,17.274165738677393,3
60,18.129705854077837,20.351022653943264,1.1286195617197796,17.274165738677393,3
61,19.51657508881031,21.266681591815352,1.0009700314689554,17.274165738677393,3
62,19.548999599679682,20.65624517835408,0.7750766204468892,17.274165738677393,3
63,19.00830459735946,20.884465936118033,1.0893222894948893,17.274165738677393,3
64,19.26843871413581,21.025284612952515,0.8923882266505163,17.274165738677393,3
65,19.10554700852678,20.612197232928153,0.9337113077703929,17.274165738677393,3
66,19.09666295470958,21.149273864116523,0.8470586202237774,17.274165738677393,3
67,17.960232526704264,20.70524003525073,0.9831369736012259,17.274165738677393,3
68,18.948331477354788,21.001045835433676,0.7792944839102218,17.274165738677393,3
69,18.66770782520313,20.881042079599297,1.190414450717371,17.274165738677393,3
70,18.66770782520313,20.881761939999727,0.9232508049241036,17.274165738677393,3
71,18.52664991614216,20.904952630560796,0.9827166765448798,17.274165738677393,3
72,18.56287388383278,21.12850948926387,0.9932632331046359,17.274165738677393,3
73,18.8295630140987,20.92174607251798,0.8130209218133444,17.274165738677393,3
